rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1362	OR3A3	ENSG00000159961	P47888	core_surfaceome	safety_first	0.210013	0.870000	P	1	P	0.400000	0.139518	0.458998	0.085343		not_available		0.367000	0.048000	0.020928	0.100980	-0.023896			0.036700	0.115584	0.492801	0.000000		0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1363	CLDN25	ENSG00000228607	C9JDP6	core_surfaceome	safety_first	0.209995	1.000000		0		0.200000	0.150835	0.626716	0.085343	0.047513	not_available		0.432112	0.024000	0.022625	0.137878	-0.023896	0.006177		0.043211	0.121540	0.598794	0.000000	0.000000	0.761731	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1364	CSF3R	ENSG00000119535	Q99062	core_surfaceome	safety_first	0.209912	1.000000		0		0.400000	0.721707	0.239332	0.470501	0.584405	not_available		0.567703	0.048000	0.108256	0.052653	-0.131740	0.075973		0.056770	0.725547	0.309425	0.850000	0.266667	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1365	SLC5A3	ENSG00000198743	P53794	core_surfaceome	safety_first	0.209863	0.870000	P	1	P	0.600000	0.656772	0.582746	0.599629		not_available		0.517573	0.072000	0.098516	0.128204	-0.167896			0.051757	0.659722	0.576586	0.900000		0.788172	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1366	MUC4	ENSG00000145113	Q99102	probable_surfaceome	safety_first	0.209684	1.000000		0		0.000000	0.710204	0.725788	0.290167	0.189212	not_available		0.001295	0.000000	0.106531	0.159673	-0.081247	0.024598		0.000130	0.714935	0.643414	0.700000	0.096944	0.070000	low_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1367	CYSLTR1	ENSG00000173198	Q9Y271	core_surfaceome	safety_first	0.209671	1.000000		0		0.400000	0.555473	0.547681	0.364564	0.302124	not_available		0.206622	0.048000	0.083321	0.120490	-0.102078	0.039276		0.020662	0.556865	0.556215	0.800000	0.186667	0.743152	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1368	OR9Q2	ENSG00000186513	Q8NGE9	core_surfaceome	safety_first	0.209481	0.870000	P	1	P	0.400000	0.030983	0.552505	0.085343		not_available		0.319460	0.048000	0.004647	0.121551	-0.023896			0.031946	0.082783	0.559425	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1369	OR4D6	ENSG00000166884	Q8NGJ1	core_surfaceome	safety_first	0.209479	0.870000	P	1	P	0.400000	0.079406	0.519481	0.085343		not_available		0.319460	0.048000	0.011911	0.114286	-0.023896			0.031946	0.088237	0.538293	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1370	MRGPRD	ENSG00000172938	Q8TDS7	core_surfaceome	safety_first	0.209181	1.000000		0		0.400000	0.194063	0.374768	0.085343	0.207378	not_available		0.465594	0.048000	0.029109	0.082449	-0.023896	0.026959		0.046559	0.172078	0.422987	0.000000	0.131944	0.770812	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1371	ABCG2	ENSG00000118777	Q9UNQ0	core_surfaceome	safety_first	0.209142	1.000000		0		0.600000	0.568831	0.439703	0.599629	0.762717	not_available		0.238254	0.072000	0.085325	0.096735	-0.167896	0.099153		0.023825	0.571039	0.476623	0.900000	0.450000	0.747105	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1372	OR5A1	ENSG00000172320	Q8NGJ0	core_surfaceome	safety_first	0.209129	0.870000	P	1	P	0.400000	0.118738	0.491280	0.085343		not_available		0.319460	0.048000	0.017811	0.108082	-0.023896			0.031946	0.097588	0.514026	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1373	OR4Q3	ENSG00000182652	Q8NH05	core_surfaceome	safety_first	0.208941	1.000000		0		0.400000	0.095918	0.601484	0.085343	0.047513	not_available		0.319460	0.048000	0.014388	0.132326	-0.023896	0.006177		0.031946	0.090538	0.588386	0.000000	0.000000	0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1374	HTR1B	ENSG00000135312	P28222	core_surfaceome	safety_first	0.208600	1.000000		0		0.600000	0.442301	0.175510	0.470501	0.854108	not_available		0.523492	0.072000	0.066345	0.038612	-0.131740	0.111034		0.052349	0.445288	0.251391	0.850000	0.516667	0.795975	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1375	SPPL2A	ENSG00000138600	Q8TCT8	probable_surfaceome	safety_first	0.208516	1.000000		0		0.000000	0.937291	0.888312	0.599629	0.284796	not_available		0.033666	0.000000	0.140594	0.195429	-0.167896	0.037023		0.003367	0.926308	0.785677	0.900000	0.176389	0.450000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1376	APLNR	ENSG00000134817	P35414	core_surfaceome	safety_first	0.208490	1.000000		0		0.400000	0.807421	0.872356	0.832282	0.439352	not_available		0.233814	0.048000	0.121113	0.191918	-0.233039	0.057116		0.023381	0.808423	0.764972	1.000000	0.217273	0.746724	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1377	VSIG1	ENSG00000101842	Q86XK7	core_surfaceome	safety_first	0.208408	1.000000		0		0.200000	0.786271	0.128015	0.290167	0.312465	not_available		0.789308	0.024000	0.117941	0.028163	-0.081247	0.040620		0.078931	0.787106	0.207792	0.700000	0.195833	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1378	NTSR1	ENSG00000101188	P30989	core_surfaceome	safety_first	0.208275	0.870000	P	1	P	0.600000	0.447124	0.346568	0.290167		not_available		0.471328	0.072000	0.067069	0.076245	-0.081247			0.047133	0.448961	0.396252	0.700000		0.773199	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1379	KCNG4	ENSG00000168418	Q8TDN1	core_surfaceome	safety_first	0.208221	0.870000	P	1	P	0.600000	0.168831	0.447866	0.085343		not_available		0.091935	0.072000	0.025325	0.098531	-0.023896			0.009194	0.139017	0.483581	0.000000		0.698216	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1380	ADGRF3	ENSG00000173567	Q8IZF5	core_surfaceome	safety_first	0.208104	1.000000		0		0.200000	0.337662	0.499072	0.184416	0.495808	not_available		0.108398	0.024000	0.050649	0.109796	-0.051636	0.064455		0.010840	0.331725	0.519907	0.137254	0.235833	0.712500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
1381	OR1N1	ENSG00000171505	Q8NGS0	core_surfaceome	safety_first	0.207906	0.870000	P	1	P	0.400000	0.079406	0.491651	0.085343		not_available		0.367000	0.048000	0.011911	0.108163	-0.023896			0.036700	0.088237	0.515417	0.000000		0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1382	OR6C4	ENSG00000179626	Q8NGE1	core_surfaceome	safety_first	0.207903	0.870000	P	1	P	0.400000	0.153803	0.462523	0.085343		not_available		0.319460	0.048000	0.023070	0.101755	-0.023896			0.031946	0.122801	0.493544	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1383	PAG1	ENSG00000076641	Q9NWQ8	core_surfaceome	safety_first	0.207499	1.000000		0		0.400000	0.693506	0.811874	0.832282	0.802124	not_available		0.056234	0.048000	0.104026	0.178612	-0.233039	0.104276		0.005623	0.699963	0.707421	1.000000	0.469444	0.612938	watchlist_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1384	GPR20	ENSG00000204882	Q99678	core_surfaceome	safety_first	0.207467	0.870000	P	1	P	0.600000	0.440074	0.311317	0.246011		not_available		0.428783	0.072000	0.066011	0.068490	-0.068883			0.042878	0.443135	0.369573	0.283706		0.760137	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	endothelial	lower_risk_by_current_normal_expression
1385	TSPAN2	ENSG00000134198	O60636	core_surfaceome	safety_first	0.207416	1.000000		0		0.400000	0.674212	0.434879	0.470501	0.354108	not_available		0.483167	0.048000	0.101132	0.095673	-0.131740	0.046034		0.048317	0.681020	0.472764	0.850000	0.200000	0.778668	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1386	OR8B12	ENSG00000170953	Q8NGG6	core_surfaceome	safety_first	0.207084	0.870000	P	1	P	0.400000	0.115584	0.485343	0.085343		not_available		0.319460	0.048000	0.017338	0.106775	-0.023896			0.031946	0.094712	0.509944	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1387	ALPL	ENSG00000162551	P05186	core_surfaceome	safety_first	0.206940	1.000000		0		0.400000	0.671614	0.198516	0.470501	0.584405	not_available		0.702923	0.048000	0.100742	0.043674	-0.131740	0.075973		0.070292	0.677774	0.272059	0.850000	0.266667	0.920000	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1388	CPM	ENSG00000135678	P14384	core_surfaceome	safety_first	0.206525	1.000000		0		0.400000	0.749907	0.278664	0.599629	0.513695	not_available		0.858491	0.048000	0.112486	0.061306	-0.167896	0.066780		0.085849	0.754416	0.342226	0.900000	0.242424	0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1389	HCRTR1	ENSG00000121764	O43613	core_surfaceome	safety_first	0.206417	1.000000		0		0.400000	0.215213	0.343599	0.085343	0.169927	not_available		0.523492	0.048000	0.032282	0.075592	-0.023896	0.022091		0.052349	0.199147	0.393599	0.000000	0.077500	0.795975	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1390	OR51S1	ENSG00000176922	Q8NGJ8	core_surfaceome	safety_first	0.206389	0.870000	P	1	P	0.400000	0.030983	0.575510	0.085343		not_available		0.241953	0.048000	0.004647	0.126612	-0.023896			0.024195	0.082783	0.571929	0.000000		0.747847	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1391	SLC39A10	ENSG00000196950	Q9ULF5	core_surfaceome	safety_first	0.206285	1.000000		0		0.200000	0.765863	0.839703	0.832282	0.887088	not_available		0.003885	0.024000	0.114879	0.184735	-0.233039	0.115321		0.000389	0.770631	0.729685	1.000000	0.538485	0.200000	low_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1392	OR52I1	ENSG00000232268	Q8NGK6	core_surfaceome	safety_first	0.206233	0.870000	P	1	P	0.400000	0.128571	0.499443	0.085343		not_available		0.261561	0.048000	0.019286	0.109877	-0.023896			0.026156	0.112059	0.520761	0.000000		0.748939	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1393	OR4D1	ENSG00000141194	Q15615	core_surfaceome	safety_first	0.206043	0.870000	P	1	P	0.400000	0.113358	0.482746	0.085343		not_available		0.319460	0.048000	0.017004	0.106204	-0.023896			0.031946	0.093933	0.507236	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1394	TNFRSF13C	ENSG00000159958	Q96RJ3	core_surfaceome	safety_first	0.206011	1.000000		0		0.200000	0.516883	0.438219	0.364564	0.354108	not_available		0.641139	0.024000	0.077532	0.096408	-0.102078	0.046034		0.064114	0.516327	0.475844	0.800000	0.200000	0.866676	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1395	GPR161	ENSG00000143147	Q8N6U8	core_surfaceome	safety_first	0.205905	1.000000		0		0.200000	0.639332	0.687570	0.470501	0.429570	not_available		0.106363	0.024000	0.095900	0.151265	-0.131740	0.055844		0.010636	0.642393	0.623562	0.850000	0.213611	0.711886	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1396	OR51I1	ENSG00000167359	Q9H343	core_surfaceome	safety_first	0.205828	0.870000	P	1	P	0.400000	0.030983	0.564378	0.085343		not_available		0.261561	0.048000	0.004647	0.124163	-0.023896			0.026156	0.082783	0.565213	0.000000		0.748939	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1397	EPHB3	ENSG00000182580	P54753	core_surfaceome	safety_first	0.205817	1.000000		0		0.400000	0.803711	0.398145	0.832282	0.685299	not_available		0.936182	0.048000	0.120557	0.087592	-0.233039	0.089089		0.093618	0.803859	0.440408	1.000000	0.334722	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1398	PRLHR	ENSG00000119973	P49683	core_surfaceome	safety_first	0.205731	1.000000		0		0.400000	0.230798	0.210019	0.221521	0.712130	not_available		0.463559	0.048000	0.034620	0.046204	-0.062026	0.092577		0.046356	0.222579	0.284212	0.226345	0.400000	0.770155	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1399	TAS1R1	ENSG00000173662	Q7RTX1	core_surfaceome	safety_first	0.205609	1.000000		0		0.400000	0.268275	0.202226	0.263636	0.652320	not_available		0.618942	0.048000	0.040241	0.044490	-0.073818	0.084802		0.061894	0.266382	0.276772	0.600000	0.297576	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1400	GPR153	ENSG00000158292	Q6NV75	core_surfaceome	safety_first	0.205608	1.000000		0		0.400000	0.729128	0.916512	0.832282	0.471213	not_available		0.183870	0.048000	0.109369	0.201633	-0.233039	0.061258		0.018387	0.733080	0.815696	1.000000	0.226111	0.739228	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1401	OR5B2	ENSG00000172365	Q96R09	core_surfaceome	safety_first	0.205538	0.870000	P	1	P	0.400000	0.079406	0.503896	0.085343		not_available		0.319460	0.048000	0.011911	0.110857	-0.023896			0.031946	0.088237	0.524490	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1402	MFRP	ENSG00000235718	Q9BY79	core_surfaceome	safety_first	0.205311	0.870000	P	1	P	0.200000	0.030983	0.431540	0.085343		not_available		0.789308	0.024000	0.004647	0.094939	-0.023896			0.078931	0.082783	0.469276	0.000000		0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1403	ADCY3	ENSG00000138031	O60266	core_surfaceome	safety_first	0.205205	1.000000		0		0.200000	0.892022	0.712430	0.832282	0.931805	not_available		0.025712	0.024000	0.133803	0.156735	-0.233039	0.121135		0.002571	0.888237	0.636438	1.000000	0.602500	0.350000	watchlist_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1404	CLMP	ENSG00000166250	Q9H6B4	core_surfaceome	safety_first	0.205187	0.870000	P	1	P	0.400000	0.688312	0.297217	0.470501		not_available		0.936182	0.048000	0.103247	0.065388	-0.131740			0.093618	0.696623	0.357328	0.850000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
