rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
2338	VN1R2	ENSG00000196131	Q8NFZ6	core_surfaceome	novelty_focused	0.155842	1.000000		0		0.400000	0.079406	0.207050	0.185714	0.047513	not_available		0.453200	0.068000	0.014293	0.041410	-0.033429	0.006652		0.058916	0.088237	0.281336	0.143377	0.000000	0.766165	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
2339	NRXN1	ENSG00000179915	P58400	core_surfaceome	novelty_focused	0.155527	0.860000	P	1	P	0.600000	0.401113	0.033766	0.832282		not_available		0.789308	0.102000	0.072200	0.006753	-0.149811			0.102610	0.398961	0.127607	1.000000		0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2340	CDH4	ENSG00000179242	P55283	core_surfaceome	novelty_focused	0.155466	0.860000	P	1	P	0.600000	0.307236	0.117996	0.832282		not_available		0.789308	0.102000	0.055302	0.023599	-0.149811			0.102610	0.305139	0.203525	1.000000		0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2341	ENPP6	ENSG00000164303	Q6UWR7	core_surfaceome	novelty_focused	0.154975	1.000000		0		0.400000	0.345826	0.066790	0.832282	0.354108	not_available		0.858491	0.068000	0.062249	0.013358	-0.149811	0.049575		0.111604	0.336883	0.155751	1.000000	0.200000	0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2342	CLDN8	ENSG00000156284	P56748	core_surfaceome	novelty_focused	0.154866	1.000000		0		0.400000	0.198145	0.050835	0.599629	0.652320	not_available		0.443396	0.068000	0.035666	0.010167	-0.107933	0.091325		0.057641	0.176623	0.141224	0.900000	0.297576	0.764010	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2343	GRIK2	ENSG00000164418	Q13002	core_surfaceome	novelty_focused	0.154547	1.000000		0		0.400000	0.335065	0.029314	0.832282	0.640861	not_available		0.618942	0.068000	0.060312	0.005863	-0.149811	0.089721		0.080462	0.329481	0.121744	1.000000	0.288333	0.862500	watchlist_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2344	TMPRSS11D	ENSG00000153802	O60235	core_surfaceome	novelty_focused	0.154447	1.000000		0		0.400000	0.249722	0.004824	0.312987	0.584405	not_available		0.115797	0.068000	0.044950	0.000965	-0.056338	0.081817		0.015054	0.247458	0.091707	0.750000	0.266667	0.712500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
2345	OPRL1	ENSG00000125510	P41146	core_surfaceome	novelty_focused	0.154394	0.860000	P	1	P	0.400000	0.418182	0.355473	0.832282		not_available		0.524787	0.068000	0.075273	0.071095	-0.149811			0.068222	0.419258	0.405603	1.000000		0.797637	moderate_residual_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2346	GPR135	ENSG00000181619	Q8IZ08	core_surfaceome	novelty_focused	0.154121	1.000000		0		0.200000	0.439332	0.236735	0.263636	0.152040	not_available		0.152793	0.034000	0.079080	0.047347	-0.047455	0.021286		0.019863	0.441874	0.307866	0.600000	0.057407	0.731684	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
2347	MAMDC4	ENSG00000177943	Q6UXC1	core_surfaceome	novelty_focused	0.153904	0.860000	P	1	P	0.200000	0.625603	0.164750	0.832282		not_available		0.789308	0.034000	0.112609	0.032950	-0.149811			0.102610	0.628330	0.241818	1.000000		0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2348	CLSTN2	ENSG00000158258	Q9H4D0	core_surfaceome	novelty_focused	0.153090	1.000000		0		0.400000	0.448609	0.266790	0.832282	0.220794	not_available		0.537551	0.068000	0.080750	0.053358	-0.149811	0.030911		0.069882	0.450056	0.332801	1.000000	0.140000	0.812500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2349	SLC6A17	ENSG00000197106	Q9H1V8	core_surfaceome	novelty_focused	0.152919	1.000000		0		0.400000	0.318738	0.056030	0.832282	0.584405	not_available		0.648724	0.068000	0.057373	0.011206	-0.149811	0.081817		0.084334	0.313766	0.145640	1.000000	0.266667	0.878395	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2350	HAS1	ENSG00000105509	Q92839	core_surfaceome	novelty_focused	0.152846	1.000000		0		0.400000	0.400000	0.254917	0.832282	0.742873	not_available		0.059009	0.068000	0.072000	0.050983	-0.149811	0.104002		0.007671	0.398497	0.321262	1.000000	0.443333	0.619417	moderate_residual_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2351	OPRM1	ENSG00000112038	P35372	core_surfaceome	novelty_focused	0.152814	1.000000		0		0.400000	0.203711	0.198145	0.263636	0.354108	not_available		0.049205	0.068000	0.036668	0.039629	-0.047455	0.049575		0.006397	0.184119	0.271763	0.600000	0.200000	0.593781	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
2352	TAS2R14	ENSG00000212127	Q9NYV8	core_surfaceome	novelty_focused	0.152725	0.860000	P	1	P	0.400000	0.444527	0.334323	0.832282		not_available		0.509804	0.068000	0.080015	0.066865	-0.149811			0.066275	0.446920	0.385009	1.000000		0.784224	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2353	DSC1	ENSG00000134765	Q08554	core_surfaceome	novelty_focused	0.152162	1.000000		0		0.400000	0.214471	0.040816	0.832282	0.604248	not_available		0.789308	0.068000	0.038605	0.008163	-0.149811	0.084595		0.102610	0.198404	0.132338	1.000000	0.268056	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2354	NTRK3	ENSG00000140538	Q16288	core_surfaceome	novelty_focused	0.151926	1.000000		0		0.400000	0.405566	0.077180	0.832282	0.304919	not_available		0.789308	0.068000	0.073002	0.015436	-0.149811	0.042689		0.102610	0.405158	0.165714	1.000000	0.189444	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2355	SGCA	ENSG00000108823	Q16586	core_surfaceome	novelty_focused	0.151844	1.000000		0		0.400000	0.596660	0.084972	0.832282	0.047513	not_available		0.789308	0.068000	0.107399	0.016994	-0.149811	0.006652		0.102610	0.600130	0.175807	1.000000	0.000000	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2356	PKD1	ENSG00000008710	P98161	core_surfaceome	novelty_focused	0.151810	1.000000		0		0.400000	0.900928	0.154731	0.832282	0.227501	not_available		0.066593	0.068000	0.162167	0.030946	-0.149811	0.031850		0.008657	0.895918	0.234100	1.000000	0.141667	0.650000	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2357	ATP2B3	ENSG00000067842	Q16720	core_surfaceome	novelty_focused	0.151763	1.000000		0		0.600000	0.212616	0.094991	0.832282	0.895193	not_available		0.130596	0.102000	0.038271	0.018998	-0.149811	0.125327		0.016977	0.196419	0.184657	1.000000	0.547222	0.720002	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2358	HCN3	ENSG00000143630	Q9P1Z3	core_surfaceome	novelty_focused	0.151737	1.000000		0		0.200000	0.629314	0.344341	0.832282	0.468139	not_available		0.152793	0.034000	0.113277	0.068868	-0.149811	0.065539		0.019863	0.630705	0.394657	1.000000	0.224848	0.731684	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2359	PCDH10	ENSG00000138650	Q9P2E7	core_surfaceome	novelty_focused	0.151639	1.000000		0		0.400000	0.339332	0.047124	0.832282	0.430967	not_available		0.789308	0.068000	0.061080	0.009425	-0.149811	0.060335		0.102610	0.332338	0.137959	1.000000	0.214242	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2360	JAM3	ENSG00000166086	Q9BX67	core_surfaceome	novelty_focused	0.151283	1.000000		0		0.400000	0.823377	0.297588	0.832282	0.106484	not_available		0.080466	0.068000	0.148208	0.059518	-0.149811	0.014908		0.010461	0.826234	0.358219	1.000000	0.015000	0.682500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2361	CASR	ENSG00000036828	P41180	core_surfaceome	novelty_focused	0.151233	1.000000		0		0.400000	0.252690	0.032653	0.599629	0.354108	not_available		0.689049	0.068000	0.045484	0.006531	-0.107933	0.049575		0.089576	0.250724	0.126030	0.900000	0.200000	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2362	PKHD1L1	ENSG00000205038	Q86WI1	core_surfaceome	novelty_focused	0.151081	1.000000		0		0.200000	0.438961	0.182189	0.832282	0.212409	not_available		0.936182	0.034000	0.079013	0.036438	-0.149811	0.029737		0.121704	0.441633	0.256104	1.000000	0.138485	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2363	EPHB6	ENSG00000106123	O15197	core_surfaceome	novelty_focused	0.150769	0.860000	P	1	P	0.400000	0.598887	0.104267	0.832282		not_available		0.637070	0.068000	0.107800	0.020853	-0.149811			0.082819	0.602338	0.192356	1.000000		0.862500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2364	GABRB1	ENSG00000163288	P18505	core_surfaceome	novelty_focused	0.150687	0.860000	P	1	P	0.400000	0.328757	0.358813	0.832282		not_available		0.618942	0.068000	0.059176	0.071763	-0.149811			0.080462	0.324119	0.407699	1.000000		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2365	SEZ6	ENSG00000063015	Q53EL9	core_surfaceome	novelty_focused	0.150679	1.000000		0		0.400000	0.380705	0.010761	0.832282	0.422862	not_available		0.789308	0.068000	0.068527	0.002152	-0.149811	0.059201		0.102610	0.378683	0.100668	1.000000	0.210606	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2366	CNTN2	ENSG00000184144	Q02246	core_surfaceome	novelty_focused	0.149687	1.000000		0		0.400000	0.333952	0.014842	0.832282	0.405813	not_available		0.858491	0.068000	0.060111	0.002968	-0.149811	0.056814		0.111604	0.328516	0.105158	1.000000	0.206667	0.950000	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2367	FAT2	ENSG00000086570	Q9NYQ8	core_surfaceome	novelty_focused	0.149661	1.000000		0		0.400000	0.292764	0.037477	0.832282	0.354108	not_available		0.936182	0.068000	0.052698	0.007495	-0.149811	0.049575		0.121704	0.290909	0.131280	1.000000	0.200000	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2368	ABCC2	ENSG00000023839	Q92887	core_surfaceome	novelty_focused	0.148450	1.000000		0		0.400000	0.470872	0.015955	0.599629	0.354108	not_available		0.391232	0.068000	0.084757	0.003191	-0.107933	0.049575		0.050860	0.468942	0.106197	0.900000	0.200000	0.753992	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2369	GPR149	ENSG00000174948	Q86SP6	core_surfaceome	novelty_focused	0.148124	1.000000		0		0.400000	0.079406	0.260482	0.217996	0.153717	not_available		0.241953	0.068000	0.014293	0.052096	-0.039239	0.021520		0.031454	0.088237	0.326549	0.221336	0.058333	0.747847	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
2370	SLC9A7	ENSG00000065923	Q96T83	probable_surfaceome	novelty_focused	0.147941	1.000000		0		0.000000	0.686456	0.710946	0.832282	0.197317	not_available		0.033666	0.000000	0.123562	0.142189	-0.149811	0.027624		0.004377	0.695455	0.635807	1.000000	0.113333	0.450000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2371	TENM2	ENSG00000145934	Q9NT68	core_surfaceome	novelty_focused	0.147388	1.000000		0		0.400000	0.389610	0.224861	0.832282	0.315819	not_available		0.537551	0.068000	0.070130	0.044972	-0.149811	0.044215		0.069882	0.389406	0.299443	1.000000	0.196944	0.812500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2372	PTGER1	ENSG00000160951	P34995	core_surfaceome	novelty_focused	0.147227	0.860000	P	1	P	0.400000	0.558813	0.172542	0.599629		not_available		0.241953	0.068000	0.100586	0.034508	-0.107933			0.031454	0.558386	0.249573	0.900000		0.747847	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
2373	GRIA1	ENSG00000155511	P42261	core_surfaceome	novelty_focused	0.147147	1.000000		0		0.400000	0.302412	0.061224	0.832282	0.584405	not_available		0.618942	0.068000	0.054434	0.012245	-0.149811	0.081817		0.080462	0.301725	0.148516	1.000000	0.266667	0.862500	moderate_residual_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2374	NPY5R	ENSG00000164129	Q15761	core_surfaceome	novelty_focused	0.147023	0.860000	P	1	P	0.400000	0.240816	0.144341	0.364564		not_available		0.398816	0.068000	0.043347	0.028868	-0.065622			0.051846	0.235362	0.225213	0.800000		0.754930	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
2375	CBARP	ENSG00000099625	Q8N350	core_surfaceome	novelty_focused	0.146978	0.860000	P	1	P	0.200000	0.540631	0.631911	0.832282		not_available		0.142434	0.034000	0.097314	0.126382	-0.149811			0.018516	0.542078	0.601224	1.000000		0.727618	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2376	CADM2	ENSG00000175161	Q8N3J6	core_surfaceome	novelty_focused	0.146976	1.000000		0		0.400000	0.359184	0.059740	0.832282	0.354108	not_available		0.789308	0.068000	0.064653	0.011948	-0.149811	0.049575		0.102610	0.355900	0.147681	1.000000	0.200000	0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2377	ERBB4	ENSG00000178568	Q15303	core_surfaceome	novelty_focused	0.146972	1.000000		0		0.400000	0.248237	0.121707	0.832282	0.677194	not_available		0.499630	0.068000	0.044683	0.024341	-0.149811	0.094807		0.064952	0.244620	0.205603	1.000000	0.330303	0.782500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2378	ZACN	ENSG00000186919	Q401N2	core_surfaceome	novelty_focused	0.146726	0.860000	P	1	P	0.400000	0.595547	0.101670	0.832282		not_available		0.618942	0.068000	0.107198	0.020334	-0.149811			0.080462	0.597866	0.191132	1.000000		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
2379	NPR3	ENSG00000113389	P17342	core_surfaceome	novelty_focused	0.146599	1.000000		0		0.400000	0.455288	0.030056	0.832282	0.270263	not_available		0.789308	0.068000	0.081952	0.006011	-0.149811	0.037837		0.102610	0.454341	0.123228	1.000000	0.170000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
2380	EQTN	ENSG00000120160	Q9NQ60	core_surfaceome	novelty_focused	0.145595	1.000000		0		0.200000	0.241187	0.035622	0.263636	0.762717	not_available		0.013319	0.034000	0.043414	0.007124	-0.047455	0.106780		0.001731	0.237236	0.127978	0.600000	0.450000	0.320000	low_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
2381	PCDH19	ENSG00000165194	Q8TAB3	core_surfaceome	novelty_focused	0.145484	1.000000		0		0.400000	0.376252	0.130241	0.832282	0.220794	not_available		0.789308	0.068000	0.067725	0.026048	-0.149811	0.030911		0.102610	0.373451	0.210761	1.000000	0.140000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
